experiment_id,timestamp,record_type,fold,git_commit,git_dirty,source_tree_sha256,source_manifest_path,config_path,config_sha256,feature_version,feature_manifest_sha256,model,model_params,train_period,val_period,seed,ic_mean,ic_std,icir,ic_positive_ratio,annual_excess,top1_annual_ret,mean_turnover,final_score,final_score_std,final_score_worst,artifact_manifest_path,artifact_manifest_sha256,artifact_paths,notes,record_sha256
p15_atr_4y_turnover_v1,2026-09-10T16:52:05+08:00,fold,fold_2022,UNBORN,True,5E76AC53BB499A831AFBF99D002E1F0332FE4B816C6C42033DABAE02F8C788D8,D:\codex\fintechathon2026\experiments\manifests\source_5E76AC53BB49.json,D:\codex\fintechathon2026\experiments\configs\phase15_stability_16A86B038E9C.yaml,16A86B038E9C03CB59D9B9928A910E48FADF0C93E31C0300BC990AF6A8192093,model_view_v2_atr_rank,003E53AFEABCAF17B09384B8F15CBDA106D1A64E834E959D5B840598D78DC1E9,lightgbm_lambdarank_atr_trailing_4y_turnover,"{""advanced_features"":[""atr_norm_14"",""atr_norm_28""],""alpha"":0.5,""exit_fraction"":0.15,""num_boost_round"":100,""ranking"":{""bagging_fraction"":0.8,""bagging_freq"":1,""bagging_seed"":42,""data_random_seed"":42,""deterministic"":true,""feature_fraction"":0.8,""feature_fraction_seed"":42,""force_col_wise"":true,""label_gain"":[0,1,2,3,4,5,6,7,8,9],""lambdarank_norm"":true,""lambdarank_truncation_level"":500,""learning_rate"":0.05,""max_bin"":63,""metric"":""None"",""min_data_in_leaf"":1000,""num_leaves"":31,""num_threads"":4,""objective"":""lambdarank"",""seed"":42,""verbosity"":-1},""window_years"":4}",20180102-20211230,2022,42,0.10411205670538798,0.1051369087991425,0.9902522139421804,0.8388429752066116,0.381230890750885,0.2501026391983032,0.09329517973567729,0.428025541947182,,,D:\codex\fintechathon2026\experiments\manifests\phase15_artifacts_4E918E8398A4.json,4E918E8398A4F448382CA7DA5C5AA2219CC16CF232422E3E821D136F72DEE925,"[""D:\\codex\\fintechathon2026\\models\\phase15_stability\\trailing_4y\\fold_2022\\ranker_turnover_oof.parquet"",""D:\\codex\\fintechathon2026\\models\\phase15_stability\\trailing_4y\\fold_2022\\lambdarank_model.txt""]",window_stability_same_validation_no_test_data,C2EA714DD2B39A38A31D5932C391C5F5AA392A6C9942D2816AD2C11ECE0C759A
p15_atr_4y_turnover_v1,2026-09-10T16:52:05+08:00,fold,fold_2023,UNBORN,True,5E76AC53BB499A831AFBF99D002E1F0332FE4B816C6C42033DABAE02F8C788D8,D:\codex\fintechathon2026\experiments\manifests\source_5E76AC53BB49.json,D:\codex\fintechathon2026\experiments\configs\phase15_stability_16A86B038E9C.yaml,16A86B038E9C03CB59D9B9928A910E48FADF0C93E31C0300BC990AF6A8192093,model_view_v2_atr_rank,003E53AFEABCAF17B09384B8F15CBDA106D1A64E834E959D5B840598D78DC1E9,lightgbm_lambdarank_atr_trailing_4y_turnover,"{""advanced_features"":[""atr_norm_14"",""atr_norm_28""],""alpha"":0.5,""exit_fraction"":0.15,""num_boost_round"":100,""ranking"":{""bagging_fraction"":0.8,""bagging_freq"":1,""bagging_seed"":42,""data_random_seed"":42,""deterministic"":true,""feature_fraction"":0.8,""feature_fraction_seed"":42,""force_col_wise"":true,""label_gain"":[0,1,2,3,4,5,6,7,8,9],""lambdarank_norm"":true,""lambdarank_truncation_level"":500,""learning_rate"":0.05,""max_bin"":63,""metric"":""None"",""min_data_in_leaf"":1000,""num_leaves"":31,""num_threads"":4,""objective"":""lambdarank"",""seed"":42,""verbosity"":-1},""window_years"":4}",20190102-20221229,2023,42,0.1061316859661477,0.11409216385937603,0.9302276543458323,0.8140495867768595,0.24986234307289124,0.26928555965423584,0.1731314030937859,0.3654719578703068,,,D:\codex\fintechathon2026\experiments\manifests\phase15_artifacts_4E918E8398A4.json,4E918E8398A4F448382CA7DA5C5AA2219CC16CF232422E3E821D136F72DEE925,"[""D:\\codex\\fintechathon2026\\models\\phase15_stability\\trailing_4y\\fold_2023\\ranker_turnover_oof.parquet"",""D:\\codex\\fintechathon2026\\models\\phase15_stability\\trailing_4y\\fold_2023\\lambdarank_model.txt""]",window_stability_same_validation_no_test_data,7B6337048307CE893922B3AEC3F1E31A394AA1206D14D2F3427DC9EC3D84D5C3
p15_atr_4y_turnover_v1,2026-09-10T16:52:05+08:00,fold,fold_2024,UNBORN,True,5E76AC53BB499A831AFBF99D002E1F0332FE4B816C6C42033DABAE02F8C788D8,D:\codex\fintechathon2026\experiments\manifests\source_5E76AC53BB49.json,D:\codex\fintechathon2026\experiments\configs\phase15_stability_16A86B038E9C.yaml,16A86B038E9C03CB59D9B9928A910E48FADF0C93E31C0300BC990AF6A8192093,model_view_v2_atr_rank,003E53AFEABCAF17B09384B8F15CBDA106D1A64E834E959D5B840598D78DC1E9,lightgbm_lambdarank_atr_trailing_4y_turnover,"{""advanced_features"":[""atr_norm_14"",""atr_norm_28""],""alpha"":0.5,""exit_fraction"":0.15,""num_boost_round"":100,""ranking"":{""bagging_fraction"":0.8,""bagging_freq"":1,""bagging_seed"":42,""data_random_seed"":42,""deterministic"":true,""feature_fraction"":0.8,""feature_fraction_seed"":42,""force_col_wise"":true,""label_gain"":[0,1,2,3,4,5,6,7,8,9],""lambdarank_norm"":true,""lambdarank_truncation_level"":500,""learning_rate"":0.05,""max_bin"":63,""metric"":""None"",""min_data_in_leaf"":1000,""num_leaves"":31,""num_threads"":4,""objective"":""lambdarank"",""seed"":42,""verbosity"":-1},""window_years"":4}",20200102-20231228,2024,42,0.09722776009318601,0.13966526229580092,0.6961484802660854,0.7727272727272727,0.21099524199962616,0.19695056974887848,0.36097998110962526,0.29389568528450694,,,D:\codex\fintechathon2026\experiments\manifests\phase15_artifacts_4E918E8398A4.json,4E918E8398A4F448382CA7DA5C5AA2219CC16CF232422E3E821D136F72DEE925,"[""D:\\codex\\fintechathon2026\\models\\phase15_stability\\trailing_4y\\fold_2024\\ranker_turnover_oof.parquet"",""D:\\codex\\fintechathon2026\\models\\phase15_stability\\trailing_4y\\fold_2024\\lambdarank_model.txt""]",window_stability_same_validation_no_test_data,306CD724FB0723E2624C9AFA02D6A469187A16E302217B847AC43B6C6CA5F13E
p15_atr_4y_turnover_v1,2026-09-10T16:52:05+08:00,summary,all_equal_weight,UNBORN,True,5E76AC53BB499A831AFBF99D002E1F0332FE4B816C6C42033DABAE02F8C788D8,D:\codex\fintechathon2026\experiments\manifests\source_5E76AC53BB49.json,D:\codex\fintechathon2026\experiments\configs\phase15_stability_16A86B038E9C.yaml,16A86B038E9C03CB59D9B9928A910E48FADF0C93E31C0300BC990AF6A8192093,model_view_v2_atr_rank,003E53AFEABCAF17B09384B8F15CBDA106D1A64E834E959D5B840598D78DC1E9,lightgbm_lambdarank_atr_trailing_4y_turnover,"{""advanced_features"":[""atr_norm_14"",""atr_norm_28""],""alpha"":0.5,""exit_fraction"":0.15,""num_boost_round"":100,""ranking"":{""bagging_fraction"":0.8,""bagging_freq"":1,""bagging_seed"":42,""data_random_seed"":42,""deterministic"":true,""feature_fraction"":0.8,""feature_fraction_seed"":42,""force_col_wise"":true,""label_gain"":[0,1,2,3,4,5,6,7,8,9],""lambdarank_norm"":true,""lambdarank_truncation_level"":500,""learning_rate"":0.05,""max_bin"":63,""metric"":""None"",""min_data_in_leaf"":1000,""num_leaves"":31,""num_threads"":4,""objective"":""lambdarank"",""seed"":42,""verbosity"":-1},""window_years"":4}",trailing_4y,2022|2023|2024,42,0.1024905009215739,0.11963144498477314,0.8722094495180328,0.8085399449035812,0.2806961586078008,0.23877958953380585,0.20913552131302948,0.3624643950339986,0.06711548768911835,0.29389568528450694,D:\codex\fintechathon2026\experiments\manifests\phase15_artifacts_4E918E8398A4.json,4E918E8398A4F448382CA7DA5C5AA2219CC16CF232422E3E821D136F72DEE925,"[""D:\\codex\\fintechathon2026\\models\\phase15_stability\\trailing_4y"",""D:\\codex\\fintechathon2026\\reports\\tables\\phase15_window_comparison.csv""]",equal_weight_fold_summary_no_test_data,B4348291FDD59D767703D8E849AF2E1D5815FDC1208E8B521FC5934E2B410786
p15_atr_2y_raw_v1,2026-09-10T16:52:05+08:00,fold,fold_2022,UNBORN,True,5E76AC53BB499A831AFBF99D002E1F0332FE4B816C6C42033DABAE02F8C788D8,D:\codex\fintechathon2026\experiments\manifests\source_5E76AC53BB49.json,D:\codex\fintechathon2026\experiments\configs\phase15_stability_16A86B038E9C.yaml,16A86B038E9C03CB59D9B9928A910E48FADF0C93E31C0300BC990AF6A8192093,model_view_v2_atr_rank,003E53AFEABCAF17B09384B8F15CBDA106D1A64E834E959D5B840598D78DC1E9,lightgbm_lambdarank_atr_trailing_2y_raw,"{""advanced_features"":[""atr_norm_14"",""atr_norm_28""],""alpha"":0.5,""exit_fraction"":0.15,""num_boost_round"":100,""ranking"":{""bagging_fraction"":0.8,""bagging_freq"":1,""bagging_seed"":42,""data_random_seed"":42,""deterministic"":true,""feature_fraction"":0.8,""feature_fraction_seed"":42,""force_col_wise"":true,""label_gain"":[0,1,2,3,4,5,6,7,8,9],""lambdarank_norm"":true,""lambdarank_truncation_level"":500,""learning_rate"":0.05,""max_bin"":63,""metric"":""None"",""min_data_in_leaf"":1000,""num_leaves"":31,""num_threads"":4,""objective"":""lambdarank"",""seed"":42,""verbosity"":-1},""window_years"":2}",20200102-20211230,2022,42,0.10046759199765515,0.09374798174653645,1.0716773857520079,0.8553719008264463,0.3790886402130127,0.2479604184627533,0.18526432107129082,0.3983343340316947,,,D:\codex\fintechathon2026\experiments\manifests\phase15_artifacts_4E918E8398A4.json,4E918E8398A4F448382CA7DA5C5AA2219CC16CF232422E3E821D136F72DEE925,"[""D:\\codex\\fintechathon2026\\models\\phase15_stability\\trailing_2y\\fold_2022\\ranker_raw_oof.parquet"",""D:\\codex\\fintechathon2026\\models\\phase15_stability\\trailing_2y\\fold_2022\\lambdarank_model.txt""]",window_stability_same_validation_no_test_data,EC3135435ED623687F20208C775A028237DEFB1C36DA7AD081A1FE11694D4F54
p15_atr_2y_raw_v1,2026-09-10T16:52:05+08:00,fold,fold_2023,UNBORN,True,5E76AC53BB499A831AFBF99D002E1F0332FE4B816C6C42033DABAE02F8C788D8,D:\codex\fintechathon2026\experiments\manifests\source_5E76AC53BB49.json,D:\codex\fintechathon2026\experiments\configs\phase15_stability_16A86B038E9C.yaml,16A86B038E9C03CB59D9B9928A910E48FADF0C93E31C0300BC990AF6A8192093,model_view_v2_atr_rank,003E53AFEABCAF17B09384B8F15CBDA106D1A64E834E959D5B840598D78DC1E9,lightgbm_lambdarank_atr_trailing_2y_raw,"{""advanced_features"":[""atr_norm_14"",""atr_norm_28""],""alpha"":0.5,""exit_fraction"":0.15,""num_boost_round"":100,""ranking"":{""bagging_fraction"":0.8,""bagging_freq"":1,""bagging_seed"":42,""data_random_seed"":42,""deterministic"":true,""feature_fraction"":0.8,""feature_fraction_seed"":42,""force_col_wise"":true,""label_gain"":[0,1,2,3,4,5,6,7,8,9],""lambdarank_norm"":true,""lambdarank_truncation_level"":500,""learning_rate"":0.05,""max_bin"":63,""metric"":""None"",""min_data_in_leaf"":1000,""num_leaves"":31,""num_threads"":4,""objective"":""lambdarank"",""seed"":42,""verbosity"":-1},""window_years"":2}",20210104-20221229,2023,42,0.10089610400713218,0.11149100451187118,0.9049708041368406,0.8181818181818182,0.23240837454795837,0.251831591129303,0.367904978887187,0.29970946626154876,,,D:\codex\fintechathon2026\experiments\manifests\phase15_artifacts_4E918E8398A4.json,4E918E8398A4F448382CA7DA5C5AA2219CC16CF232422E3E821D136F72DEE925,"[""D:\\codex\\fintechathon2026\\models\\phase15_stability\\trailing_2y\\fold_2023\\ranker_raw_oof.parquet"",""D:\\codex\\fintechathon2026\\models\\phase15_stability\\trailing_2y\\fold_2023\\lambdarank_model.txt""]",window_stability_same_validation_no_test_data,482C0E3FA97F8098B7045D8E135605542349AC839A9DF9EA9950A1C9CB338260
p15_atr_2y_raw_v1,2026-09-10T16:52:05+08:00,fold,fold_2024,UNBORN,True,5E76AC53BB499A831AFBF99D002E1F0332FE4B816C6C42033DABAE02F8C788D8,D:\codex\fintechathon2026\experiments\manifests\source_5E76AC53BB49.json,D:\codex\fintechathon2026\experiments\configs\phase15_stability_16A86B038E9C.yaml,16A86B038E9C03CB59D9B9928A910E48FADF0C93E31C0300BC990AF6A8192093,model_view_v2_atr_rank,003E53AFEABCAF17B09384B8F15CBDA106D1A64E834E959D5B840598D78DC1E9,lightgbm_lambdarank_atr_trailing_2y_raw,"{""advanced_features"":[""atr_norm_14"",""atr_norm_28""],""alpha"":0.5,""exit_fraction"":0.15,""num_boost_round"":100,""ranking"":{""bagging_fraction"":0.8,""bagging_freq"":1,""bagging_seed"":42,""data_random_seed"":42,""deterministic"":true,""feature_fraction"":0.8,""feature_fraction_seed"":42,""force_col_wise"":true,""label_gain"":[0,1,2,3,4,5,6,7,8,9],""lambdarank_norm"":true,""lambdarank_truncation_level"":500,""learning_rate"":0.05,""max_bin"":63,""metric"":""None"",""min_data_in_leaf"":1000,""num_leaves"":31,""num_threads"":4,""objective"":""lambdarank"",""seed"":42,""verbosity"":-1},""window_years"":2}",20220104-20231228,2024,42,0.08336132675237698,0.15524169791698464,0.5369776797787562,0.7603305785123967,0.3832875192165375,0.36924296617507935,0.6447073349457415,0.2549185934327702,,,D:\codex\fintechathon2026\experiments\manifests\phase15_artifacts_4E918E8398A4.json,4E918E8398A4F448382CA7DA5C5AA2219CC16CF232422E3E821D136F72DEE925,"[""D:\\codex\\fintechathon2026\\models\\phase15_stability\\trailing_2y\\fold_2024\\ranker_raw_oof.parquet"",""D:\\codex\\fintechathon2026\\models\\phase15_stability\\trailing_2y\\fold_2024\\lambdarank_model.txt""]",window_stability_same_validation_no_test_data,8B4F4EF67B1153EBE33AAB7EAFE428403ECC85DB6CBC4C1E210D920F7A8ECC4D
p15_atr_2y_raw_v1,2026-09-10T16:52:05+08:00,summary,all_equal_weight,UNBORN,True,5E76AC53BB499A831AFBF99D002E1F0332FE4B816C6C42033DABAE02F8C788D8,D:\codex\fintechathon2026\experiments\manifests\source_5E76AC53BB49.json,D:\codex\fintechathon2026\experiments\configs\phase15_stability_16A86B038E9C.yaml,16A86B038E9C03CB59D9B9928A910E48FADF0C93E31C0300BC990AF6A8192093,model_view_v2_atr_rank,003E53AFEABCAF17B09384B8F15CBDA106D1A64E834E959D5B840598D78DC1E9,lightgbm_lambdarank_atr_trailing_2y_raw,"{""advanced_features"":[""atr_norm_14"",""atr_norm_28""],""alpha"":0.5,""exit_fraction"":0.15,""num_boost_round"":100,""ranking"":{""bagging_fraction"":0.8,""bagging_freq"":1,""bagging_seed"":42,""data_random_seed"":42,""deterministic"":true,""feature_fraction"":0.8,""feature_fraction_seed"":42,""force_col_wise"":true,""label_gain"":[0,1,2,3,4,5,6,7,8,9],""lambdarank_norm"":true,""lambdarank_truncation_level"":500,""learning_rate"":0.05,""max_bin"":63,""metric"":""None"",""min_data_in_leaf"":1000,""num_leaves"":31,""num_threads"":4,""objective"":""lambdarank"",""seed"":42,""verbosity"":-1},""window_years"":2}",trailing_2y,2022|2023|2024,42,0.09490834091905476,0.12016022805846409,0.8378752898892016,0.8112947658402204,0.3315948446591695,0.28967832525571185,0.39929221163473977,0.31765413124200453,0.0733725215174598,0.2549185934327702,D:\codex\fintechathon2026\experiments\manifests\phase15_artifacts_4E918E8398A4.json,4E918E8398A4F448382CA7DA5C5AA2219CC16CF232422E3E821D136F72DEE925,"[""D:\\codex\\fintechathon2026\\models\\phase15_stability\\trailing_2y"",""D:\\codex\\fintechathon2026\\reports\\tables\\phase15_window_comparison.csv""]",equal_weight_fold_summary_no_test_data,F72E7C580933CDC28254FDFC70AF61EEAF44927460358154F0C8E7C869CFAADE
p15_atr_2y_turnover_v1,2026-09-10T16:52:05+08:00,fold,fold_2022,UNBORN,True,5E76AC53BB499A831AFBF99D002E1F0332FE4B816C6C42033DABAE02F8C788D8,D:\codex\fintechathon2026\experiments\manifests\source_5E76AC53BB49.json,D:\codex\fintechathon2026\experiments\configs\phase15_stability_16A86B038E9C.yaml,16A86B038E9C03CB59D9B9928A910E48FADF0C93E31C0300BC990AF6A8192093,model_view_v2_atr_rank,003E53AFEABCAF17B09384B8F15CBDA106D1A64E834E959D5B840598D78DC1E9,lightgbm_lambdarank_atr_trailing_2y_turnover,"{""advanced_features"":[""atr_norm_14"",""atr_norm_28""],""alpha"":0.5,""exit_fraction"":0.15,""num_boost_round"":100,""ranking"":{""bagging_fraction"":0.8,""bagging_freq"":1,""bagging_seed"":42,""data_random_seed"":42,""deterministic"":true,""feature_fraction"":0.8,""feature_fraction_seed"":42,""force_col_wise"":true,""label_gain"":[0,1,2,3,4,5,6,7,8,9],""lambdarank_norm"":true,""lambdarank_truncation_level"":500,""learning_rate"":0.05,""max_bin"":63,""metric"":""None"",""min_data_in_leaf"":1000,""num_leaves"":31,""num_threads"":4,""objective"":""lambdarank"",""seed"":42,""verbosity"":-1},""window_years"":2}",20200102-20211230,2022,42,0.09394752253485313,0.10151026680800757,0.9254977401698854,0.8264462809917356,0.33167320489883423,0.20054495334625244,0.07324056555404096,0.4151088067778437,,,D:\codex\fintechathon2026\experiments\manifests\phase15_artifacts_4E918E8398A4.json,4E918E8398A4F448382CA7DA5C5AA2219CC16CF232422E3E821D136F72DEE925,"[""D:\\codex\\fintechathon2026\\models\\phase15_stability\\trailing_2y\\fold_2022\\ranker_turnover_oof.parquet"",""D:\\codex\\fintechathon2026\\models\\phase15_stability\\trailing_2y\\fold_2022\\lambdarank_model.txt""]",window_stability_same_validation_no_test_data,612ECFD0387F084567FEDE5EE1F63B9FD2F82D9C9792D5B4BA326BD64CD9A17F
p15_atr_2y_turnover_v1,2026-09-10T16:52:05+08:00,fold,fold_2023,UNBORN,True,5E76AC53BB499A831AFBF99D002E1F0332FE4B816C6C42033DABAE02F8C788D8,D:\codex\fintechathon2026\experiments\manifests\source_5E76AC53BB49.json,D:\codex\fintechathon2026\experiments\configs\phase15_stability_16A86B038E9C.yaml,16A86B038E9C03CB59D9B9928A910E48FADF0C93E31C0300BC990AF6A8192093,model_view_v2_atr_rank,003E53AFEABCAF17B09384B8F15CBDA106D1A64E834E959D5B840598D78DC1E9,lightgbm_lambdarank_atr_trailing_2y_turnover,"{""advanced_features"":[""atr_norm_14"",""atr_norm_28""],""alpha"":0.5,""exit_fraction"":0.15,""num_boost_round"":100,""ranking"":{""bagging_fraction"":0.8,""bagging_freq"":1,""bagging_seed"":42,""data_random_seed"":42,""deterministic"":true,""feature_fraction"":0.8,""feature_fraction_seed"":42,""force_col_wise"":true,""label_gain"":[0,1,2,3,4,5,6,7,8,9],""lambdarank_norm"":true,""lambdarank_truncation_level"":500,""learning_rate"":0.05,""max_bin"":63,""metric"":""None"",""min_data_in_leaf"":1000,""num_leaves"":31,""num_threads"":4,""objective"":""lambdarank"",""seed"":42,""verbosity"":-1},""window_years"":2}",20210104-20221229,2023,42,0.09755582790503894,0.11601899832997069,0.8408608013282405,0.7933884297520661,0.18222393095493317,0.20164716243743896,0.13018689012301377,0.35463344639182365,,,D:\codex\fintechathon2026\experiments\manifests\phase15_artifacts_4E918E8398A4.json,4E918E8398A4F448382CA7DA5C5AA2219CC16CF232422E3E821D136F72DEE925,"[""D:\\codex\\fintechathon2026\\models\\phase15_stability\\trailing_2y\\fold_2023\\ranker_turnover_oof.parquet"",""D:\\codex\\fintechathon2026\\models\\phase15_stability\\trailing_2y\\fold_2023\\lambdarank_model.txt""]",window_stability_same_validation_no_test_data,8338B58F138193AC9F1D6D0AB27B66CD3790F969364C739EE5CD62BA0F277EAA
p15_atr_2y_turnover_v1,2026-09-10T16:52:05+08:00,fold,fold_2024,UNBORN,True,5E76AC53BB499A831AFBF99D002E1F0332FE4B816C6C42033DABAE02F8C788D8,D:\codex\fintechathon2026\experiments\manifests\source_5E76AC53BB49.json,D:\codex\fintechathon2026\experiments\configs\phase15_stability_16A86B038E9C.yaml,16A86B038E9C03CB59D9B9928A910E48FADF0C93E31C0300BC990AF6A8192093,model_view_v2_atr_rank,003E53AFEABCAF17B09384B8F15CBDA106D1A64E834E959D5B840598D78DC1E9,lightgbm_lambdarank_atr_trailing_2y_turnover,"{""advanced_features"":[""atr_norm_14"",""atr_norm_28""],""alpha"":0.5,""exit_fraction"":0.15,""num_boost_round"":100,""ranking"":{""bagging_fraction"":0.8,""bagging_freq"":1,""bagging_seed"":42,""data_random_seed"":42,""deterministic"":true,""feature_fraction"":0.8,""feature_fraction_seed"":42,""force_col_wise"":true,""label_gain"":[0,1,2,3,4,5,6,7,8,9],""lambdarank_norm"":true,""lambdarank_truncation_level"":500,""learning_rate"":0.05,""max_bin"":63,""metric"":""None"",""min_data_in_leaf"":1000,""num_leaves"":31,""num_threads"":4,""objective"":""lambdarank"",""seed"":42,""verbosity"":-1},""window_years"":2}",20220104-20231228,2024,42,0.0836510629157794,0.162116481437505,0.5159935755700842,0.768595041322314,0.27803581953048706,0.2639911472797394,0.30195902169788674,0.32628346600620795,,,D:\codex\fintechathon2026\experiments\manifests\phase15_artifacts_4E918E8398A4.json,4E918E8398A4F448382CA7DA5C5AA2219CC16CF232422E3E821D136F72DEE925,"[""D:\\codex\\fintechathon2026\\models\\phase15_stability\\trailing_2y\\fold_2024\\ranker_turnover_oof.parquet"",""D:\\codex\\fintechathon2026\\models\\phase15_stability\\trailing_2y\\fold_2024\\lambdarank_model.txt""]",window_stability_same_validation_no_test_data,11CDF55ED8E80078514F67D3314D4884C68EEBA1DBEBA72ED2C50FB76367CAD8
p15_atr_2y_turnover_v1,2026-09-10T16:52:05+08:00,summary,all_equal_weight,UNBORN,True,5E76AC53BB499A831AFBF99D002E1F0332FE4B816C6C42033DABAE02F8C788D8,D:\codex\fintechathon2026\experiments\manifests\source_5E76AC53BB49.json,D:\codex\fintechathon2026\experiments\configs\phase15_stability_16A86B038E9C.yaml,16A86B038E9C03CB59D9B9928A910E48FADF0C93E31C0300BC990AF6A8192093,model_view_v2_atr_rank,003E53AFEABCAF17B09384B8F15CBDA106D1A64E834E959D5B840598D78DC1E9,lightgbm_lambdarank_atr_trailing_2y_turnover,"{""advanced_features"":[""atr_norm_14"",""atr_norm_28""],""alpha"":0.5,""exit_fraction"":0.15,""num_boost_round"":100,""ranking"":{""bagging_fraction"":0.8,""bagging_freq"":1,""bagging_seed"":42,""data_random_seed"":42,""deterministic"":true,""feature_fraction"":0.8,""feature_fraction_seed"":42,""force_col_wise"":true,""label_gain"":[0,1,2,3,4,5,6,7,8,9],""lambdarank_norm"":true,""lambdarank_truncation_level"":500,""learning_rate"":0.05,""max_bin"":63,""metric"":""None"",""min_data_in_leaf"":1000,""num_leaves"":31,""num_threads"":4,""objective"":""lambdarank"",""seed"":42,""verbosity"":-1},""window_years"":2}",trailing_2y,2022|2023|2024,42,0.09171813778522382,0.12654858219182777,0.7607840390227366,0.7961432506887052,0.26397765179475147,0.22206108768781027,0.1684621591249805,0.36534190639195846,0.04537057005901698,0.32628346600620795,D:\codex\fintechathon2026\experiments\manifests\phase15_artifacts_4E918E8398A4.json,4E918E8398A4F448382CA7DA5C5AA2219CC16CF232422E3E821D136F72DEE925,"[""D:\\codex\\fintechathon2026\\models\\phase15_stability\\trailing_2y"",""D:\\codex\\fintechathon2026\\reports\\tables\\phase15_window_comparison.csv""]",equal_weight_fold_summary_no_test_data,54800CCD84FAB613DE90E5EAF0CE3BC6A700C71FF2CFA7AEB7B6C6165C4E9EDF
p16_locked_ensemble_v1,2026-09-11T10:59:49+08:00,fold,fold_2022,UNBORN,True,591F5023B0521E80AC701FFE97A124538CE535F4BC2FDDF4F7331CB03DA4CCA0,D:\codex\fintechathon2026\experiments\manifests\source_591F5023B052.json,D:\codex\fintechathon2026\experiments\configs\phase16_finalization_D7793EDB6B58.yaml,D7793EDB6B586BB4D7B2DBD87679415DE34256A06F40621FB3A9BA8E765DD572,phase16_locked_blend,MULTI_COMPONENT,locked_rank_ensemble,"{""alpha"":0.5,""exit_fraction"":0.15,""regression_sleeve_weights"":{""lightgbm"":0.65,""ridge"":0.35},""weights"":{""atr_2y"":0.2,""ranker_base"":0.6,""regression_sleeve"":0.2}}",component_specific_past_only,2022,42,0.1073961817544585,0.10030199880269838,1.0707282311064898,0.871900826446281,0.43028396368026733,0.2991558313369751,0.0794051200313201,0.4482221347371643,,,D:\codex\fintechathon2026\experiments\manifests\phase16_artifacts_D348C8027D74.json,D348C8027D74250C2D5AB1BB228917AFA660CCF6CB6B006FE24175C5D4E04532,"[""D:\\codex\\fintechathon2026\\models\\phase16_final\\fold_2022\\final_ensemble_oof.parquet""]",phase16_oof_selection_no_test_data,94F8BF467B5BD15C6AB85DA01694093D18E6E5EC4A6F025655E70D297120D8F6
p16_locked_ensemble_v1,2026-09-11T10:59:49+08:00,fold,fold_2023,UNBORN,True,591F5023B0521E80AC701FFE97A124538CE535F4BC2FDDF4F7331CB03DA4CCA0,D:\codex\fintechathon2026\experiments\manifests\source_591F5023B052.json,D:\codex\fintechathon2026\experiments\configs\phase16_finalization_D7793EDB6B58.yaml,D7793EDB6B586BB4D7B2DBD87679415DE34256A06F40621FB3A9BA8E765DD572,phase16_locked_blend,MULTI_COMPONENT,locked_rank_ensemble,"{""alpha"":0.5,""exit_fraction"":0.15,""regression_sleeve_weights"":{""lightgbm"":0.65,""ridge"":0.35},""weights"":{""atr_2y"":0.2,""ranker_base"":0.6,""regression_sleeve"":0.2}}",component_specific_past_only,2023,42,0.11011239908121082,0.11359669190285879,0.9693275150597912,0.8140495867768595,0.3225186765193939,0.3419419527053833,0.22535121321940899,0.3731952045829443,,,D:\codex\fintechathon2026\experiments\manifests\phase16_artifacts_D348C8027D74.json,D348C8027D74250C2D5AB1BB228917AFA660CCF6CB6B006FE24175C5D4E04532,"[""D:\\codex\\fintechathon2026\\models\\phase16_final\\fold_2023\\final_ensemble_oof.parquet""]",phase16_oof_selection_no_test_data,8309AA4A6661322A0BD23909D60BF8AE91D73F291E072A19DF49CB919A99E5CE
p16_locked_ensemble_v1,2026-09-11T10:59:49+08:00,fold,fold_2024,UNBORN,True,591F5023B0521E80AC701FFE97A124538CE535F4BC2FDDF4F7331CB03DA4CCA0,D:\codex\fintechathon2026\experiments\manifests\source_591F5023B052.json,D:\codex\fintechathon2026\experiments\configs\phase16_finalization_D7793EDB6B58.yaml,D7793EDB6B586BB4D7B2DBD87679415DE34256A06F40621FB3A9BA8E765DD572,phase16_locked_blend,MULTI_COMPONENT,locked_rank_ensemble,"{""alpha"":0.5,""exit_fraction"":0.15,""regression_sleeve_weights"":{""lightgbm"":0.65,""ridge"":0.35},""weights"":{""atr_2y"":0.2,""ranker_base"":0.6,""regression_sleeve"":0.2}}",component_specific_past_only,2024,42,0.09915365872871762,0.15420178401086504,0.6430123968068441,0.7727272727272727,0.2531857490539551,0.23914118111133575,0.3055421730852112,0.3239545377722263,,,D:\codex\fintechathon2026\experiments\manifests\phase16_artifacts_D348C8027D74.json,D348C8027D74250C2D5AB1BB228917AFA660CCF6CB6B006FE24175C5D4E04532,"[""D:\\codex\\fintechathon2026\\models\\phase16_final\\fold_2024\\final_ensemble_oof.parquet""]",phase16_oof_selection_no_test_data,D133AA70D592F879265EA7BB306E2E55C01AC3DD6E379E2E03BA4D28F5511992
